acc,brier,f1,roc_auc,log_loss,vars
0.7687998186123848,-0.2296560173696837,0.6998830374028321,0.7575026969658164,-7.761367736575961,"('Pclass', 'Sex', 'Age', 'Fare', 'family_size', 'Title_Master', 'Title_Mrs')"
0.7737421272736433,-0.22471459045377698,0.7071451308841483,0.7631680015677327,-7.612142019956076,"('Pclass', 'Sex', 'Age', 'Fare', 'family_size', 'Title_Miss', 'Title_Mr')"
0.7705983272031036,-0.2280473230106145,0.7028843693749972,0.7595210188709997,-7.714179482315851,"('Pclass', 'Sex', 'Age', 'Fare', 'family_size', 'Title_Miss', 'Title_Mrs')"
0.7711634000100771,-0.22732118261995934,0.7047631673460508,0.761101894861019,-7.683446774069433,"('Pclass', 'Sex', 'Age', 'Fare', 'family_size', 'Title_Miss', 'Title_Other')"
0.7727324028820476,-0.2256151981582719,0.7055655419161346,0.7620813280713395,-7.64311844754838,"('Pclass', 'Sex', 'Age', 'Fare', 'family_size', 'Title_Mr', 'Title_Mrs')"
0.7747526074469693,-0.22352835778777086,0.7083651607856996,0.7646467168806776,-7.562482883602591,"('Pclass', 'Sex', 'Age', 'Fare', 'family_size', 'Title_Mr', 'Title_Other')"
0.7710502846777849,-0.2270129496376446,0.704266462984326,0.7613318994788453,-7.6683388820379665,"('Pclass', 'Sex', 'Age', 'Fare', 'family_size', 'Title_Mrs', 'Title_Other')"
0.7677933692749533,-0.23145506340324468,0.6950729411436042,0.752953796512959,-7.841075029682104,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_C', 'Port_S')"
0.7667859122285483,-0.2329997372414402,0.6942231967423611,0.7514528729476865,-7.895283221864328,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_C', 'Port_Q')"
0.7681314556356125,-0.2314019008765824,0.6965608846130797,0.7539152706473107,-7.837343167466534,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_C', 'Title_Master')"
0.7624051493928553,-0.2369178198091947,0.690318670118821,0.7487415045576782,-8.030919178598086,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_C', 'Title_Miss')"
0.7745319191817404,-0.2247160051632644,0.7060892311089672,0.7619125969646523,-7.608393008037692,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_C', 'Title_Mr')"
0.7633015065249156,-0.23603944020522433,0.6909950654784259,0.7493387195039134,-8.000016599570259,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_C', 'Title_Mrs')"
0.7655492013906382,-0.23368222724832624,0.6944115931119133,0.752032185085585,-7.9114244211349725,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_C', 'Title_Other')"
0.7665571622915301,-0.23273428318457193,0.6934095236965178,0.7513741060237411,-7.876855393178097,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_Q', 'Port_S')"
0.7709379251272234,-0.22896661629676904,0.6995000651106312,0.7556228671657024,-7.759366921679484,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_Q', 'Title_Master')"
0.7712734922154482,-0.228555811837097,0.7004897832105185,0.7564548423148115,-7.747567564043284,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_Q', 'Title_Miss')"
0.7777880788028418,-0.22182933192005255,0.7100073042059905,0.7644055305261606,-7.511317257764674,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_Q', 'Title_Mr')"
0.7717211669269914,-0.2281855683634122,0.7002712020385016,0.7563704816121257,-7.735894278861163,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_Q', 'Title_Mrs')"
0.7704837003073512,-0.2291530567483222,0.7000862756195062,0.7561928349961389,-7.763604743237602,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_Q', 'Title_Other')"
0.7711576056834786,-0.2282868890919858,0.70066626586695,0.7570424490777928,-7.725471287052154,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_S', 'Title_Master')"
0.7661069683075528,-0.23325651786319668,0.6939601236721314,0.7515965571970182,-7.899677642274857,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_S', 'Title_Miss')"
0.7783435783745654,-0.22132380721003334,0.7120223577605933,0.7662461864127249,-7.492247113298461,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_S', 'Title_Mr')"
0.7662190759308711,-0.2332965798932824,0.6943469606615693,0.7517006348541118,-7.903390041944348,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_S', 'Title_Mrs')"
0.7703723484657631,-0.2286926201568543,0.6997921858034704,0.7565954279638489,-7.74438548151674,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Port_S', 'Title_Other')"
0.771160880737643,-0.2282740133005144,0.7010209554859202,0.757329532357769,-7.732437047199147,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Master', 'Title_Miss')"
0.7771126618632539,-0.22218789141251563,0.7086424864136307,0.7639010601598001,-7.519423844440065,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Master', 'Title_Mr')"
0.7713855998387665,-0.2280492941993908,0.7011034038820922,0.7574550188787607,-7.724675255490872,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Master', 'Title_Mrs')"
0.7714989670983019,-0.22777739857284768,0.701345984844723,0.7579991598660442,-7.713181488922556,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Master', 'Title_Other')"
0.7777870710938681,-0.22153344426685134,0.7095271469203445,0.7647592366228555,-7.4890006922214925,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Miss', 'Title_Mr')"
0.7704854637980552,-0.2292715872411603,0.698584118460434,0.7553051102651562,-7.7673758876114976,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Miss', 'Title_Mrs')"
0.7719456341008716,-0.22758750988270143,0.7016362801970483,0.7578947795278952,-7.709183887250596,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Miss', 'Title_Other')"
0.7763281604272686,-0.22296090181711073,0.7076277147897311,0.7631469400109431,-7.542893422479307,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Mr', 'Title_Mrs')"
0.7782332342419509,-0.2210584525244665,0.711103715843924,0.7658072309728092,-7.477107226804669,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Mr', 'Title_Other')"
0.7725061722174635,-0.22702697176610948,0.7024238781619226,0.7585296491616123,-7.689823406895987,"('Pclass', 'Sex', 'Age', 'Fare', 'is_cabin_notnull', 'Title_Mrs', 'Title_Other')"
0.7658812414974556,-0.23223525930980968,0.6949436824646279,0.7538958408518531,-7.829214243519992,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_Q', 'Port_S')"
0.7652098553937624,-0.23252780945846968,0.6940320428053605,0.7536366818395247,-7.84065367933727,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_Q', 'Title_Master')"
0.7620673149594397,-0.23621620179917432,0.6912093064371744,0.7502737672537905,-7.982741049408828,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_Q', 'Title_Miss')"
0.7707064039905276,-0.22712930389671718,0.7030960969928349,0.7608008300445872,-7.665289217383304,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_Q', 'Title_Mr')"
0.7620665591777095,-0.2361671319705409,0.6911478850633916,0.7502565105530914,-7.979063532109917,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_Q', 'Title_Mrs')"
0.7648730286693203,-0.23325638958294242,0.6957627884921165,0.7541969367124957,-7.874712221325574,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_Q', 'Title_Other')"
0.7682365092961152,-0.22960678588436362,0.6989493460805878,0.757573716418895,-7.7363561424700436,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_S', 'Title_Master')"
0.7644235904670731,-0.23297529951476997,0.6922229347915437,0.7528733299184701,-7.849014882387733,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_S', 'Title_Miss')"
0.7747475689021011,-0.2229298822227125,0.7093430256499673,0.76628231023256,-7.5146328495388985,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_S', 'Title_Mr')"
0.7668924774525118,-0.23083287020835366,0.6974465521413684,0.7564105655091057,-7.775324610916239,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_S', 'Title_Other')"
0.7646483095681968,-0.23290114221139918,0.6922672152088147,0.7527907173929071,-7.848801453915968,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Port_S', 'Title_Mrs')"
0.7639784350279639,-0.23423902459382426,0.6938823637223046,0.7526549591186548,-7.912922573888984,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Master', 'Title_Miss')"
0.7719431148284375,-0.22579010625001344,0.7051747960871124,0.762794425235839,-7.618694592444472,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Master', 'Title_Mr')"
0.7672323273038747,-0.23103946279441478,0.6990791985896412,0.7568548974182858,-7.797159030085323,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Master', 'Title_Other')"
0.764313498261702,-0.23383615822163253,0.6941404815988316,0.7529322809345859,-7.897588613645249,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Master', 'Title_Mrs')"
0.7742991384088275,-0.22351824148455765,0.7079635607534743,0.7649103870048932,-7.5375754112198745,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Miss', 'Title_Mr')"
0.7589235148889001,-0.23923689398914294,0.6868320595868176,0.7469144208120391,-8.080281236337365,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Miss', 'Title_Mrs')"
0.7599342469894694,-0.23766458210995647,0.6894546555407828,0.7497011393225377,-8.015230557385978,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Miss', 'Title_Other')"
0.7717181438000705,-0.22589073158941542,0.7045069518221163,0.7622643026500114,-7.622556260152754,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Mr', 'Title_Mrs')"
0.7723895299037637,-0.22542292054324556,0.7054730710870045,0.7629340931403935,-7.610632532701348,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Mr', 'Title_Other')"
0.7599337431349825,-0.2376650859644433,0.6891637876787342,0.749528234709756,-8.01524769037621,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_C', 'Title_Mrs', 'Title_Other')"
0.7685773668564518,-0.22949408446808817,0.6989017748831545,0.7571506071083481,-7.739487986527041,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Port_S', 'Title_Master')"
0.7672262810500328,-0.23087273129218694,0.6979265355506512,0.7559870390419756,-7.789781079974519,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Port_S', 'Title_Miss')"
0.7754214742782284,-0.22279765553676353,0.7091964013846065,0.765426875361374,-7.521341102708869,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Port_S', 'Title_Mr')"
0.7662160528039502,-0.23194524155122412,0.6962715982964774,0.7546220561356943,-7.8284222038756095,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Port_S', 'Title_Mrs')"
0.7696964276716883,-0.22870112175857585,0.7001176811812638,0.7575680101048905,-7.716012029496615,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Port_S', 'Title_Other')"
0.7713863556204967,-0.22715589593693597,0.7027857471849039,0.7596159947535284,-7.672272983616284,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Master', 'Title_Miss')"
0.7772199828689474,-0.2211931110336604,0.7090353471112154,0.7655059507871647,-7.466867455962951,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Master', 'Title_Mr')"
0.7711618884466165,-0.2273679067082252,0.7019397685801984,0.7590554255579227,-7.679979901007044,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Master', 'Title_Mrs')"
0.7793548143296215,-0.2190000365991127,0.7126538559139118,0.7682400823447694,-7.392989631748843,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Miss', 'Title_Mr')"
0.7709394366906838,-0.22775358492435643,0.7021466289971622,0.759130238225513,-7.691701837098695,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Master', 'Title_Other')"
0.7688015821030885,-0.23001648659279894,0.6980982638023971,0.7557834782709927,-7.765976051549316,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Miss', 'Title_Mrs')"
0.7709366654910061,-0.2274713227716661,0.7040041182982668,0.7604658183836055,-7.669641262735593,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Miss', 'Title_Other')"
0.7771083791001158,-0.22089580238639778,0.7097187096162756,0.766391395708914,-7.455342361993834,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Mr', 'Title_Mrs')"
0.7778926286088577,-0.22022528418760917,0.7107176428100779,0.7669087998696142,-7.432161379655784,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Mr', 'Title_Other')"
0.7712734922154482,-0.2272119272850826,0.7042700208892592,0.7606884694039899,-7.661797248722969,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_Q', 'Title_Mrs', 'Title_Other')"
0.7693621202196806,-0.22844791165152775,0.6995201891680135,0.7579690799660066,-7.708029413048207,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Master', 'Title_Miss')"
0.7686884667707966,-0.22903167745996228,0.6981618030575565,0.757030128406617,-7.727461106448598,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Master', 'Title_Mrs')"
0.7751967551771048,-0.22273935524690308,0.7090424363280968,0.7657720171364043,-7.517621367499674,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Master', 'Title_Mr')"
0.7717171360910968,-0.2263717168165961,0.704244905869569,0.7613955750357979,-7.6452782212231964,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Master', 'Title_Other')"
0.7728382123242808,-0.22526929540018684,0.7060227656605114,0.762894100435783,-7.606702640961899,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Miss', 'Title_Mr')"
0.7670018138761525,-0.2309835062418101,0.6963621540218303,0.7550220122857463,-7.797222303488685,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Miss', 'Title_Mrs')"
0.768240036277523,-0.22976071991250197,0.6988644649994841,0.7572720190766675,-7.754463246648892,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Miss', 'Title_Other')"
0.7723910414672244,-0.22554245871062278,0.7048553040532933,0.7623694765558,-7.61098881529823,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Mr', 'Title_Mrs')"
0.775198014813322,-0.22283596115711624,0.7097757755448549,0.7660116493401166,-7.528518651880558,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Mr', 'Title_Other')"
0.7679029576258378,-0.2300066904762032,0.6979697976477851,0.7567653057660741,-7.762289250517243,"('Pclass', 'Sex', 'Age', 'Fare', 'Port_S', 'Title_Mrs', 'Title_Other')"
0.7744132614500933,-0.22323345201175743,0.7072750913973407,0.7647349387070863,-7.529496856206096,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Master', 'Title_Miss', 'Title_Mr')"
0.7675709175190205,-0.23114942116558007,0.696502065606207,0.7547431654229579,-7.800973039262874,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Master', 'Title_Miss', 'Title_Mrs')"
0.7694800221695975,-0.22889098258264284,0.7016908948665652,0.7590170102872754,-7.7232644934333665,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Master', 'Title_Miss', 'Title_Other')"
0.7725079357081676,-0.22501020360589702,0.7046981127526677,0.7628433877771181,-7.587810811819962,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Master', 'Title_Mr', 'Title_Mrs')"
0.7766591928251121,-0.2216370261595435,0.7103192065659012,0.7664410431630946,-7.4786975313007975,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Master', 'Title_Mr', 'Title_Other')"
0.7701529198367512,-0.22816825930512538,0.7030544684457128,0.7601143067245641,-7.696320169061103,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Master', 'Title_Mrs', 'Title_Other')"
0.7751992744495391,-0.22250443055315464,0.7072542664042117,0.764827999549859,-7.506110746353661,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Miss', 'Title_Mr', 'Title_Mrs')"
0.7755358492467376,-0.2228968632186009,0.7084289271570643,0.7647091545497232,-7.525009694669078,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Miss', 'Title_Mr', 'Title_Other')"
0.7691381569002871,-0.22904699909507403,0.7002494214295613,0.7581835294939405,-7.723980256778555,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Miss', 'Title_Mrs', 'Title_Other')"
0.7744130095228497,-0.22389716805056542,0.7051508634891073,0.762473319441049,-7.5598994818236465,"('Pclass', 'Sex', 'Age', 'Fare', 'Title_Mr', 'Title_Mrs', 'Title_Other')"
0.7827165314657127,-0.21450065596196688,0.7080303551694552,0.7554199001152517,-6.662725082644028,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_C', 'Port_S')"
0.7828281352345442,-0.21413206006714383,0.7094213701308811,0.7571923072445547,-6.665222275603435,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_C', 'Port_Q')"
0.7836138963067466,-0.21083668672434247,0.7071777424253995,0.7594116617578008,-6.406413281219104,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_C', 'Title_Master')"
0.7806968307552778,-0.21403019458288403,0.7035917692264931,0.7555797622789555,-6.507974907023754,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_C', 'Title_Miss')"
0.784622864916612,-0.20915427083930402,0.7089723553648841,0.7618417870599968,-6.34117954114714,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_C', 'Title_Mr')"
0.7804721116541542,-0.21428300357164803,0.7032862295691115,0.7552831891717794,-6.515814401760098,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_C', 'Title_Mrs')"
0.7796888698543859,-0.21424232593363562,0.7027830058242037,0.7562495721719692,-6.515526710827311,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_C', 'Title_Other')"
0.7846226129893688,-0.21294801097579916,0.7102809355424166,0.7571515403749365,-6.636809329251925,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_Q', 'Port_S')"
0.7888877412203356,-0.20516881117008387,0.7133037709495301,0.7629062503637993,-6.182845250278187,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_Q', 'Title_Master')"
0.7881039955660805,-0.20614904299913164,0.7121667017846312,0.7614968587139159,-6.228235858376442,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_Q', 'Title_Miss')"
0.7882153474076687,-0.20514313463832337,0.7125193961868159,0.7635753093749635,-6.175605031912861,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_Q', 'Title_Mr')"
0.788552929913841,-0.2056438029124687,0.7129763996588971,0.762417573739702,-6.2090049581403575,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_Q', 'Title_Mrs')"
0.7870935153927545,-0.20664314515242982,0.712208997262469,0.7627871996957668,-6.240300857489672,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_Q', 'Title_Other')"
0.7830495792815035,-0.21269372309057485,0.7093597486546102,0.7573404172341938,-6.544167575890637,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_S', 'Title_Master')"
0.7792371643069481,-0.21656608159843782,0.7039729015784191,0.7518920185333938,-6.690209103641207,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_S', 'Title_Miss')"
0.7830528543356678,-0.2122422408069216,0.7090935209004009,0.7580817685110809,-6.542909593660561,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_S', 'Title_Mr')"
0.779462639189802,-0.2163686336214136,0.7044831747320962,0.7523796706985335,-6.682499363444608,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_S', 'Title_Mrs')"
0.7811467728120118,-0.2143895308291571,0.7068404926360283,0.7555186983162397,-6.616331433778325,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Port_S', 'Title_Other')"
0.7851836549604474,-0.20305600005249658,0.7081460463425968,0.766957397641416,-5.9125051724240425,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Title_Master', 'Title_Miss')"
0.788214339698695,-0.19980328613230847,0.7117627859486082,0.771377181340877,-5.81086329845906,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Title_Master', 'Title_Mr')"
0.7849594397138107,-0.20333639507441426,0.7072322143458531,0.7660871061750815,-5.923973932109414,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Title_Master', 'Title_Mrs')"
0.7864203657983574,-0.20177152932907005,0.7101823778560175,0.7693499769108683,-5.876834502699595,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Title_Master', 'Title_Other')"
0.785410893334005,-0.20231309876841913,0.7074796501293286,0.7673444956673923,-5.885386297163863,"('Pclass', 'Sex', 'Age', 'family_size', 'is_cabin_notnull', 'Title_Miss', 'Title_Mr')"
